"Repo","Label","Issue Number","Title","Status"
"AMO-Tools-Desktop","Compressed Air","1151","Compressed Air -Flow Factor","CLOSED"
"AMO-Tools-Desktop","Compressed Air","1150","Compressed Air- Pipe Sizing","CLOSED"
"AMO-Tools-Desktop","Compressed Air","1149","Compressed Air- Velocity in Piping","CLOSED"
"AMO-Tools-Desktop","Compressed Air","1148","Compressed Air-System Capacity","CLOSED"
"AMO-Tools-Desktop","Compressed Air","1147","Compressed Air- Operating Cost","CLOSED"
"AMO-Tools-Desktop","Compressed Air","1146","Compressed Air- RT- Delay Method","CLOSED"
"AMO-Tools-Desktop","Compressed Air","1145","Compressed Air-RT- Metered Storage Method","CLOSED"
"AMO-Tools-Desktop","Compressed Air","1144","Compressed Air-RT -Dedicated Storage","CLOSED"
"AMO-Tools-Desktop","Compressed Air","1143","Compressed Air- RT -General Method","CLOSED"
"AMO-Tools-Desktop","Compressed Air","1142","Compressed Air- Receiver Tank Usable Air Capacity","CLOSED"
"AMO-Tools-Desktop","Compressed Air","1141","Compressed air - Pneumatic Air requirement","CLOSED"
"AMO-Tools-Desktop","Compressed Air Inventory","6808","Compressed Air Inventory: Set up create new inventory feature ","OPEN"
"AMO-Tools-Desktop","Compressed Air Inventory","6806","Compressed Air Inventory: Create basic infrastructure, i.e. banner, tabs, and pages ","OPEN"
"AMO-Tools-Desktop","Compressed Air Inventory","6804","Create Compressed Air Inventory link and placeholder icon","OPEN"
"AMO-Tools-Desktop","Data Explorer","7005","DE Import audit","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6935","Data Explorer - Vertical and horizontal trace lines ","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6803","Data Explorer Day type workflow","OPEN"
"AMO-Tools-Desktop","Data Explorer","6769","Add labels to DE visualize Axis title fields","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6729","MEASUR: Data Explorer Updates","OPEN"
"AMO-Tools-Desktop","Data Explorer","6672","CA: Trim Selection on DE import and validation","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6553","DE on small monitors (but not mobile small)","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6534","DE example - ideas, disallow changes","OPEN"
"AMO-Tools-Desktop","Data Explorer","6529","Day Type - ""start day"" at user specified times","OPEN"
"AMO-Tools-Desktop","Data Explorer","6528","DayType filter out data below/above certain point","OPEN"
"AMO-Tools-Desktop","Data Explorer","6512","DE Visualizer incorrect data options","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6507","Explorer - Prevent errors, enforce setup, add messaging (NV fixes)","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6387","Data Explorer Plotly Rangeslider","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6363","Revisit Data setup ","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6362","undefined property in Data Exploration after uploading files","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6345","Data Explorer Tooltips","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6284","Visualizer: optimize performance and render workflow","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6265","Apply Mobile UI to Data Explorer ","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6225","Data Explorer Multiple series segments","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6187","Further cleanup and code removal","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6179","Summations (and maybe averages) need to exclude NA's from calcuations","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6170","Daytype Analysis save not bring custom day types","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6150","Fix DE Example","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6131","Save Annotations","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6130","Interval Start/End CA vs DE","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6107","Sidebar usability improvements","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6078","Better Handling for date formats","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6076","Resolve Scatter plot confusion","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6075","Testing on Annotations and user dataset issue","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6072","Day Type Analysis Graph","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6068","Data Explorer Progress Bars","OPEN"
"AMO-Tools-Desktop","Data Explorer","6065","Data Explorer - post verification enhancements","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6052","Multiple annotations bug in DE","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6041","Outsource iterative processing to suite","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6040","DE Visualizer Enhancements","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6011","DE Setup Styling fixup","CLOSED"
"AMO-Tools-Desktop","Data Explorer","6008","Toggle Annotations and Increase Visualizer performance","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5964","Performance Opportunities: Dates and setup form","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5954","Data Setup ""Apply to All""","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5918","Visualizer bug","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5847","MEASUR: Data Explorer Updates/Enhancements","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5839","Data Explorer File Input Needs Love and Attention","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5834","Data Explorer Export to .json bug","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5826","Data Explorer: Add 4 second interval option","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5801","Navagation back to data explorer once applied data to CA","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5800","Data Explorer DayType Average","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5799","Data Explorer hourly data, start at 0 bug","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5772","Data Explorer: If less than one min error & other tweaks to functionality","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5763","Data Explorer: add 3 second interval","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5602","Compressed Air Export","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5595","Data Explorer seconds getting lost","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5594","Data Explorer Help text","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5580","Data Explorer/Compressed Air Apply Power","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5574","Date+Time Selection Bug","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5571","Data Explorer Example","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5186","Data Explorer small screens","CLOSED"
"AMO-Tools-Desktop","Data Explorer","5086","Data Explorer Tutorial","CLOSED"
"AMO-Tools-Desktop","Data Explorer","4902","Day types 1 - 24","CLOSED"
"AMO-Tools-Desktop","Data Explorer","4896","Data Explorer New Help and Manual updates","OPEN"
"AMO-Tools-Desktop","Data Explorer","4888","Data Explorer: Last saved file bug","CLOSED"
"AMO-Tools-Desktop","Data Explorer","4868","Import Data Explorer files","CLOSED"
"AMO-Tools-Desktop","Data Explorer","4852","Confirm Data Explorer behavior for export issue","CLOSED"
"AMO-Tools-Desktop","Data Explorer","4851","Confirm Data Explorer behavior for export issue","CLOSED"
"AMO-Tools-Desktop","Data Explorer","4846","Lines vs Markers","CLOSED"
"AMO-Tools-Desktop","Data Explorer","4834","Export Data Explorer files","CLOSED"
"AMO-Tools-Desktop","Data Explorer","4789","Data Explorer Loading screens","CLOSED"
"AMO-Tools-Desktop","Data Explorer","4687","Tweaks to Data Explorer","CLOSED"
"AMO-Tools-Desktop","Data Explorer","4609","Data Exploration Expansion","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3912","CA - Connect Data Explorer to CA","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3863","Data Explorer Histogram - min bin","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3856","Data Explorer: accept data from loggers without user cleaning","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3855","Data Exploration Help Text - Analysis","OPEN"
"AMO-Tools-Desktop","Data Explorer","3854","Data Exploration Help Text - Setup","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3781","DataExplorer: Visualize data from multiple csv files","OPEN"
"AMO-Tools-Desktop","Data Explorer","3780","DataExplorer: Data visualization tables update with graph","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3779","DataExplorer: Toggle bin by percentage vs # data points","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3778","DataExplorer: Save log tool state thru close","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3777","Performance Opportunities: Visualize tab","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3776","DataExplorer: Rolling averages and data manipulation","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3775","DataExplorer: Pull DayType Graph into Visualize for editing","OPEN"
"AMO-Tools-Desktop","Data Explorer","3774","DataExplorer: lines + markers in visualize screen","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3773","DataExplorer: accept xcel files","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3734","Data Visualization - Important User Statistics ","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3711","Log Tool: Visualization Help Text","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3710","Log Tool: General prep for release","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3709","Log tool: collapse sidebar","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3708","Log Tool: Annotate Data Points","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3680","Log Tool: Data visualization multiple y axis","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3679","Log Tool: time series with multiple data options","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3678","Log Tool: data visualization time series","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3677","Log tool calendar start day","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3676","LogTool: Copy Tables","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3627","LogTool Next Steps","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3549","File Date Format Error","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3524","LogTool: Data Field Units","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3521","Data Explore Big Ask","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3510","Update About Page - Data Exploration","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3504","LogTool: Units","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3503","LogTool: Help Text","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3501","LogTool: Explore supporting multiple csv files","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3500","LogTool: Support Data files without Dates","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3499","LogTool: Figure out what a report looks like","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3498","LogTool: Data Visualization Screen Tables","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3496","LogTool: Day Type Analysis Hourly Averages Table","CLOSED"
"AMO-Tools-Desktop","Data Explorer","3495","LogTool: Import/Parse Data ","CLOSED"
"AMO-Tools-Desktop","Databases","7000","Add New Fuel (solid) display problem","CLOSED"
"AMO-Tools-Desktop","Databases","6337","Motor RPM validation triggering incorrectly","CLOSED"
"AMO-Tools-Desktop","Databases","6336","Order of Pump Props & Catalog","CLOSED"
"AMO-Tools-Desktop","Databases","6334","Inventories appearing on export twice","CLOSED"
"AMO-Tools-Desktop","Databases","6299","Inventory Unit/Field changes","CLOSED"
"AMO-Tools-Desktop","Databases","5750","Persist changes made to assessments in update-data.service","CLOSED"
"AMO-Tools-Desktop","Databases","3957","MotorInventory - Delete motors ","CLOSED"
"AMO-Tools-Desktop","Databases","3927","Example Motor Inventory","CLOSED"
"AMO-Tools-Desktop","Databases","3919","MEASUR: Compressed Air Inventory","OPEN"
"AMO-Tools-Desktop","Databases","3916","Connect CA Inventory to Assessment","OPEN"
"AMO-Tools-Desktop","Databases","3914","Compressor DB - place holder issue","CLOSED"
"AMO-Tools-Desktop","Databases","3913","Maintenance DB","OPEN"
"AMO-Tools-Desktop","Databases","3798","Pump Inventory: Setup","CLOSED"
"AMO-Tools-Desktop","Databases","3797","Hook up new Suite DB data to desktop","CLOSED"
"AMO-Tools-Desktop","Databases","3796","Hook up new Suite DB data to desktop","CLOSED"
"AMO-Tools-Desktop","Databases","3726","Ultrasonic leak detector output table","OPEN"
"AMO-Tools-Desktop","Databases","3511","Update About Page - Databases","CLOSED"
"AMO-Tools-Desktop","Databases","3038","MEASUR: Other Database","CLOSED"
"AMO-Tools-Desktop","Databases","2211","Equipment Database Menu/Report","OPEN"
"AMO-Tools-Desktop","devops","7067","Bug: Fix sed find and replace of hashes for windows code signing","CLOSED"
"AMO-Tools-Desktop","duplicate","5537","Water Condensed from Air Calculator","OPEN"
"AMO-Tools-Desktop","duplicate","4475","Pre-assessments in dashboard are hiding","CLOSED"
"AMO-Tools-Desktop","duplicate","4401","Arrow keys","CLOSED"
"AMO-Tools-Desktop","duplicate","4217","Psychometric chart","CLOSED"
"AMO-Tools-Desktop","duplicate","4192","ESC 5 - Heat air with exhaust","CLOSED"
"AMO-Tools-Desktop","duplicate","4187","WW Autocalculation 1 - DO Savings","CLOSED"
"AMO-Tools-Desktop","duplicate","3953","delete motors","CLOSED"
"AMO-Tools-Desktop","duplicate","3865","MotorInventory: Field Grouping","CLOSED"
"AMO-Tools-Desktop","duplicate","3833","Names of Insulation Calculators","CLOSED"
"AMO-Tools-Desktop","duplicate","3744","Psychometric Calc using Fan's Air Density","CLOSED"
"AMO-Tools-Desktop","duplicate","3587","SSMT Add Sankey","CLOSED"
"AMO-Tools-Desktop","duplicate","3431","Add Electricity to Insulation Calc's utility list","CLOSED"
"AMO-Tools-Desktop","duplicate","3308","Thermal Imaging Heat Loss - Surface Calculator","OPEN"
"AMO-Tools-Desktop","duplicate","3279","PH Calc: Flue for HVAC","CLOSED"
"AMO-Tools-Desktop","duplicate","3278","PH Calc: Cascading Heat","CLOSED"
"AMO-Tools-Desktop","duplicate","3277","PH Calc: Waste Heat for Absorption Chiller","CLOSED"
"AMO-Tools-Desktop","duplicate","3276","Steam Calc: Vent steam heat water","CLOSED"
"AMO-Tools-Desktop","duplicate","3275","Steam Calc: Non-condensing Feedwater Economizer","CLOSED"
"AMO-Tools-Desktop","duplicate","3274","PH Calc: Control Air:Fuel Ratio","CLOSED"
"AMO-Tools-Desktop","duplicate","3037","TH Insulation Calcs","CLOSED"
"AMO-Tools-Desktop","duplicate","3035","TH - Insulation Calc - Tank ","CLOSED"
"AMO-Tools-Desktop","duplicate","2905","Add CO2 Emissions to reporting","CLOSED"
"AMO-Tools-Desktop","duplicate","2803","Convert all costs in assessments to $k","CLOSED"
"AMO-Tools-Desktop","duplicate","2711","Add Copy to steam calc tables","CLOSED"
"AMO-Tools-Desktop","duplicate","2498","Update Fan Explore Opps to fit top opportunities","CLOSED"
"AMO-Tools-Desktop","duplicate","2497","Update Pump Explore Opps to fit top opportunities","CLOSED"
"AMO-Tools-Desktop","duplicate","2184","SSMT Steam/Sat Properties PH graph sci notation","CLOSED"
"AMO-Tools-Desktop","duplicate","1591","PSAT Report additions","CLOSED"
"AMO-Tools-Desktop","duplicate","1360","SSMT Dynamic Diagram","CLOSED"
"AMO-Tools-Desktop","duplicate","1345","Landing page Icons","CLOSED"
"AMO-Tools-Desktop","duplicate","1335","PHAST - Energy Intensity","CLOSED"
"AMO-Tools-Desktop","duplicate","1287","Add Assessment","CLOSED"
"AMO-Tools-Desktop","duplicate","934","Add ability to rename","CLOSED"
"AMO-Tools-Desktop","duplicate","263","BUG: ""ASSESSMENTS"" shouldn't be clickable","CLOSED"
"AMO-Tools-Desktop","duplicate","97","Integration for the desktop digitizer","CLOSED"
"AMO-Tools-Desktop","enhancement","7190","Recent Colors Used","OPEN"
"AMO-Tools-Desktop","enhancement","7189","Collapsible Left sidebar","OPEN"
"AMO-Tools-Desktop","enhancement","7172","PF Triangle Calculator Error Checking + more","OPEN"
"AMO-Tools-Desktop","enhancement","7157","Drag-able sidebar/help panels","OPEN"
"AMO-Tools-Desktop","enhancement","7153","Connecting Line Editing","OPEN"
"AMO-Tools-Desktop","enhancement","7147","let TH make slides for non-selected opps without including in totals","OPEN"
"AMO-Tools-Desktop","enhancement","7109","Add new icon to PF correction calc","CLOSED"
"AMO-Tools-Desktop","enhancement","7106","User Survey Front end","OPEN"
"AMO-Tools-Desktop","enhancement","7098","Airflow Sankey Info message","OPEN"
"AMO-Tools-Desktop","enhancement","7092","EPA - find the treasure hunt campaign","OPEN"
"AMO-Tools-Desktop","enhancement","7089","Show Flow totals in data management sidebar","OPEN"
"AMO-Tools-Desktop","enhancement","7088","Post-bootcamp visual touch ups","OPEN"
"AMO-Tools-Desktop","enhancement","7080","Assessments in folders pull zip code for emissions factors","OPEN"
"AMO-Tools-Desktop","enhancement","6999","Notify User during auto-backup","OPEN"
"AMO-Tools-Desktop","enhancement","6925","Automated Backup","CLOSED"
"AMO-Tools-Desktop","enhancement","6910","Dashboard/Directory Overhaul","OPEN"
"AMO-Tools-Desktop","enhancement","6892","Handle Assessment Added Nodes (position) in Diagram","OPEN"
"AMO-Tools-Desktop","enhancement","6886","MEASUR Directory / File system Opportunities","OPEN"
"AMO-Tools-Desktop","enhancement","6853","Heat in fluid calculation","OPEN"
"AMO-Tools-Desktop","enhancement","6847","Hover text for top bar navigation icons","OPEN"
"AMO-Tools-Desktop","enhancement","6846","Improved Calculator Navigation","OPEN"
"AMO-Tools-Desktop","enhancement","6815","Multi-param Weather Binning","OPEN"
"AMO-Tools-Desktop","enhancement","6814","Pump Curve: Display equation for power","OPEN"
"AMO-Tools-Desktop","enhancement","6810","Improve Side Bar when in mobile ","OPEN"
"AMO-Tools-Desktop","enhancement","6803","Data Explorer Day type workflow","OPEN"
"AMO-Tools-Desktop","enhancement","6800","Directory Dashboard: recover from errors","OPEN"
"AMO-Tools-Desktop","enhancement","6797","More Emailing #2 - TH Opps","OPEN"
"AMO-Tools-Desktop","enhancement","6796","More Emailing #1 - Dashboard","OPEN"
"AMO-Tools-Desktop","enhancement","6766","Allow Download Backup Data on click","OPEN"
"AMO-Tools-Desktop","enhancement","6720","Better handling of MEASUR big Fails/Errors","CLOSED"
"AMO-Tools-Desktop","enhancement","6697","Gameplay changes: Small Solar Carport and Carport Maintenance","CLOSED"
"AMO-Tools-Desktop","enhancement","6683","Make commit ID accessible to dev server build","CLOSED"
"AMO-Tools-Desktop","enhancement","6678","Add action job for deploys to development environment","CLOSED"
"AMO-Tools-Desktop","enhancement","6668","Oxy fuels in module","OPEN"
"AMO-Tools-Desktop","enhancement","6621","New Electrotech PHAST UI","OPEN"
"AMO-Tools-Desktop","enhancement","6595","Create form component for each header type","OPEN"
"AMO-Tools-Desktop","enhancement","6581","Sankey render algorithm improvement","OPEN"
"AMO-Tools-Desktop","enhancement","6565","Better rollup printing options","OPEN"
"AMO-Tools-Desktop","enhancement","6501","Email a MEASUR TH","CLOSED"
"AMO-Tools-Desktop","enhancement","6453","Add Assessment opportunity to Treasure Chest","CLOSED"
"AMO-Tools-Desktop","enhancement","6447","Explore access to local file system","CLOSED"
"AMO-Tools-Desktop","enhancement","6441","Treasure Chest sort & filter menu rework ","CLOSED"
"AMO-Tools-Desktop","enhancement","6418","Treasure Hunt Export btn","CLOSED"
"AMO-Tools-Desktop","enhancement","6417","Import-Export module a shared component ","CLOSED"
"AMO-Tools-Desktop","enhancement","6416","Treasure Hunt export opportunities button ","CLOSED"
"AMO-Tools-Desktop","enhancement","6377","Assessment menu tab update ","CLOSED"
"AMO-Tools-Desktop","enhancement","6376","Clean up home page for mobile UI","CLOSED"
"AMO-Tools-Desktop","enhancement","6374","Export data messaging/progress","CLOSED"
"AMO-Tools-Desktop","enhancement","6373","Shared component for mobile UI message ","OPEN"
"AMO-Tools-Desktop","enhancement","6372","Create shared component for a mobile UI message ","OPEN"
"AMO-Tools-Desktop","enhancement","6320","Pump Inventory Help Text","CLOSED"
"AMO-Tools-Desktop","enhancement","6284","Visualizer: optimize performance and render workflow","CLOSED"
"AMO-Tools-Desktop","enhancement","6259","Complete Web/WASM merge","CLOSED"
"AMO-Tools-Desktop","enhancement","6255","Research and Outline SEO options","OPEN"
"AMO-Tools-Desktop","enhancement","6245","Pump Inventory Integrations","CLOSED"
"AMO-Tools-Desktop","enhancement","6238","Summary Graph Fixes","CLOSED"
"AMO-Tools-Desktop","enhancement","6237","Further Steam enhancements","OPEN"
"AMO-Tools-Desktop","enhancement","6236","TH Opportunity Summary Excel bug","CLOSED"
"AMO-Tools-Desktop","enhancement","6234","Interface Pump data between inventories and assessments","CLOSED"
"AMO-Tools-Desktop","enhancement","6233","Motor Inventory setup unit conversions","CLOSED"
"AMO-Tools-Desktop","enhancement","6232","Pump Inventory: Summary","CLOSED"
"AMO-Tools-Desktop","enhancement","6220","Info Stat Cards need units","CLOSED"
"AMO-Tools-Desktop","enhancement","6217","TH PPT extension ","CLOSED"
"AMO-Tools-Desktop","enhancement","6215","Calculate values in Facility Basics","CLOSED"
"AMO-Tools-Desktop","enhancement","6205","We should visually tie project energy icons to related gauges","CLOSED"
"AMO-Tools-Desktop","enhancement","6180","Allow user to jump to specific rollup report","OPEN"
"AMO-Tools-Desktop","enhancement","6131","Save Annotations","CLOSED"
"AMO-Tools-Desktop","enhancement","6127","Security & Privacy Disclaimer Page","CLOSED"
"AMO-Tools-Desktop","enhancement","6117","CA Performance - Ref/object copies","OPEN"
"AMO-Tools-Desktop","enhancement","6109","Expand Cost/Econ calcs","OPEN"
"AMO-Tools-Desktop","enhancement","6078","Better Handling for date formats","CLOSED"
"AMO-Tools-Desktop","enhancement","6068","Data Explorer Progress Bars","OPEN"
"AMO-Tools-Desktop","enhancement","6041","Outsource iterative processing to suite","CLOSED"
"AMO-Tools-Desktop","enhancement","6040","DE Visualizer Enhancements","CLOSED"
"AMO-Tools-Desktop","enhancement","6015","Apply Mobile UI to Report Rollup ","CLOSED"
"AMO-Tools-Desktop","enhancement","6014","Add nav arrows to FSAT and PSAT banners","CLOSED"
"AMO-Tools-Desktop","enhancement","5848","Modification Power Sankey","OPEN"
"AMO-Tools-Desktop","enhancement","5847","MEASUR: Data Explorer Updates/Enhancements","CLOSED"
"AMO-Tools-Desktop","enhancement","5825","Add End Uses and Sankey to Assessment Report","CLOSED"
"AMO-Tools-Desktop","enhancement","5801","Navagation back to data explorer once applied data to CA","CLOSED"
"AMO-Tools-Desktop","enhancement","5786","Phone/Tablet UI ","CLOSED"
"AMO-Tools-Desktop","enhancement","5761","Cooling Tower Makeup TH Integration","CLOSED"
"AMO-Tools-Desktop","enhancement","5760","Cooling Tower Basin TH Integration","CLOSED"
"AMO-Tools-Desktop","enhancement","5759","Cooling Tower Fan TH Integration","CLOSED"
"AMO-Tools-Desktop","enhancement","5758","Chiller Performance TH Integration","CLOSED"
"AMO-Tools-Desktop","enhancement","5757","Chiller Staging TH integration","CLOSED"
"AMO-Tools-Desktop","enhancement","5750","Persist changes made to assessments in update-data.service","CLOSED"
"AMO-Tools-Desktop","enhancement","5746","Link web and download version in about","CLOSED"
"AMO-Tools-Desktop","enhancement","5744","Improve behavior of ""Select all folder content""","OPEN"
"AMO-Tools-Desktop","enhancement","5743","Dropdown chevrons (v and ^) point in the wrong direction on Custom Materials and Settings","CLOSED"
"AMO-Tools-Desktop","enhancement","5686","Vector version of DoE color logo","CLOSED"
"AMO-Tools-Desktop","enhancement","5684","Arrow key - Treasure hunt","CLOSED"
"AMO-Tools-Desktop","enhancement","5656","Vector version of Industrial Skyline image","CLOSED"
"AMO-Tools-Desktop","enhancement","5655","Help text for disabled fields","CLOSED"
"AMO-Tools-Desktop","enhancement","5645","Export Assessment default name","CLOSED"
"AMO-Tools-Desktop","enhancement","5628","Process Cooling Help Text","CLOSED"
"AMO-Tools-Desktop","enhancement","5626","Weather Bin Updates","CLOSED"
"AMO-Tools-Desktop","enhancement","5617","Handle Single facility organizations","CLOSED"
"AMO-Tools-Desktop","enhancement","5601","Psychrometric Chart speed optimization","CLOSED"
"AMO-Tools-Desktop","enhancement","5597","Psychrometric Chart Enhancements","CLOSED"
"AMO-Tools-Desktop","enhancement","5595","Data Explorer seconds getting lost","CLOSED"
"AMO-Tools-Desktop","enhancement","5576","TH Report PPT: add Energy Utility Usage & Cost table ","CLOSED"
"AMO-Tools-Desktop","enhancement","5543"," TH Report PPT - Add a slide for each opportunity ","CLOSED"
"AMO-Tools-Desktop","enhancement","5534","Potential speed increase to Folder/item management","CLOSED"
"AMO-Tools-Desktop","enhancement","5512","TH Project Tracking enhancements ","CLOSED"
"AMO-Tools-Desktop","enhancement","5511","TH Project Tracking enhancements ","CLOSED"
"AMO-Tools-Desktop","enhancement","5369","Handle Steam Modeler inputs crash","CLOSED"
"AMO-Tools-Desktop","enhancement","5330","Phast Results Optimization","CLOSED"
"AMO-Tools-Desktop","enhancement","5286","PHAST improvement opportunities ","OPEN"
"AMO-Tools-Desktop","enhancement","5267","PH Electrotech Fixes","CLOSED"
"AMO-Tools-Desktop","enhancement","5261","Non-energy benefits","OPEN"
"AMO-Tools-Desktop","enhancement","5231","MEASUR Accessibility ","OPEN"
"AMO-Tools-Desktop","enhancement","5188","MEASUR: Adjust Width of Results Panel","CLOSED"
"AMO-Tools-Desktop","enhancement","5180","MEASUR: Adjust width of results panel","CLOSED"
"AMO-Tools-Desktop","enhancement","5163","CO2 Emissions US average default","CLOSED"
"AMO-Tools-Desktop","enhancement","5141","More icon work","CLOSED"
"AMO-Tools-Desktop","enhancement","5128","Insulation Upgrade","CLOSED"
"AMO-Tools-Desktop","enhancement","5127","PH Calc's & Global Settings","CLOSED"
"AMO-Tools-Desktop","enhancement","5069","Make a better CA Example","CLOSED"
"AMO-Tools-Desktop","enhancement","5038","Roll up report additional graphs","CLOSED"
"AMO-Tools-Desktop","enhancement","5036","Roll up report graphs too big for spot","CLOSED"
"AMO-Tools-Desktop","enhancement","5013","Copy to Folder ","CLOSED"
"AMO-Tools-Desktop","enhancement","5006","Order of calculators","CLOSED"
"AMO-Tools-Desktop","enhancement","4889","Compressor Profile avg operating point","CLOSED"
"AMO-Tools-Desktop","enhancement","4868","Import Data Explorer files","CLOSED"
"AMO-Tools-Desktop","enhancement","4863","Create Disclaimer Alert for Web version","CLOSED"
"AMO-Tools-Desktop","enhancement","4834","Export Data Explorer files","CLOSED"
"AMO-Tools-Desktop","enhancement","4831","Increase inventory page UI speed - optimize calls to isCompressorValid","OPEN"
"AMO-Tools-Desktop","enhancement","4830","Bulk move in folder","CLOSED"
"AMO-Tools-Desktop","enhancement","4829","Add gear/settings to upper right corner","CLOSED"
"AMO-Tools-Desktop","enhancement","4828","Placement of Cost & Operations in Pumps","CLOSED"
"AMO-Tools-Desktop","enhancement","4807","Placement of Cost & opHours Waste Water","CLOSED"
"AMO-Tools-Desktop","enhancement","4802","Toggle Weather Data on/off","CLOSED"
"AMO-Tools-Desktop","enhancement","4800","Add Bin table/matrix to Weather Binning Calculator","CLOSED"
"AMO-Tools-Desktop","enhancement","4789","Data Explorer Loading screens","CLOSED"
"AMO-Tools-Desktop","enhancement","4787","Revert to DB default","OPEN"
"AMO-Tools-Desktop","enhancement","4744","Adjust Width of Results Panel","CLOSED"
"AMO-Tools-Desktop","enhancement","4737","Manage Bin Sets/Cases","OPEN"
"AMO-Tools-Desktop","enhancement","4736","Add Clear Bins button","CLOSED"
"AMO-Tools-Desktop","enhancement","4734","Retrieve last imported CSV/XlS","CLOSED"
"AMO-Tools-Desktop","enhancement","4710","CompressedAir: Fill right for profile","CLOSED"
"AMO-Tools-Desktop","enhancement","4708","Import Error Messaging","CLOSED"
"AMO-Tools-Desktop","enhancement","4676","Update calculators for assessment calculators tab","CLOSED"
